Receipt,Date,Description,Client,Staff,Quantity,Amount,GST,PST
1566,07/17/2018,Women's hair cut,JOHJ01,BECKY,1,80,4,6.4
1566,07/17/2018,KM Body builder 350m,JOHJ01,BECKY,1,31.05,1.5525,2.484
1567,07/18/2018,Women's hair cut,BEZK01,JJ,1,82,4.1,6.56
1567,07/18/2018,Shu essence absolue C.milk 250,BEZK01,JJ,1,50.4,2.52,4.032
157,04/10/2018,Men's hair cut,MCCB01,BECKY,1,30,1.5,2.4
1570,07/18/2018,Blowdry,LEVL01,JJ,1,52,2.6,4.16
1572,07/18/2018,Men's hair cut,SLUS01,JJ,1,60,3,4.8
1574,07/18/2018,accent lights,BOES01,JOANNE,1,110,5.5,8.8
1577,07/18/2018,Blowdry,STAT01,TANYA,1,15,0.75,1.2
1578,07/18/2018,Women's hair cut,MANL01,JJ,1,102,5.1,8.16
1579,07/18/2018,Women's hair cut,PHIJ01,JJ,1,102,5.1,8.16
1579,07/18/2018,LP wild stylers scruff me 150m,PHIJ01,JJ,1,22.5,1.125,1.8
158,04/10/2018,Women's hair cut,KRIA01,JJ,1,82,4.1,6.56
1580,07/18/2018,Women's hair cut,VARE01,JJ,1,82,4.1,6.56
1581,07/18/2018,Treatments 1,ELSM01,JJ,1,0,0,0
1581,07/18/2018,Blowdry,ELSM01,JJ,1,52,2.6,4.16
1583,07/18/2018,Men's hair cut,POTR01,JJ,1,60,3,4.8
1585,07/19/2018,Women's hair cut,BEAA02,JJ,1,82,4.1,6.56
1585,07/19/2018,KM Easy rider 100g,BEAA02,HOUSE,1,0,0,0
1586,07/19/2018,Highlights partial,NICL01,JOANNE,1,150,7.5,12
1586,07/19/2018,Women's hair cut,NICL01,JJ,1,73.6,3.68,5.888
1587,07/19/2018,Women's hair cut,SIDA01,BECKY,1,60,3,4.8
1588,07/19/2018,Men's hair cut,WOOJ02,BECKY,1,30,1.5,2.4
1589,07/19/2018,Women's hair cut,CHAE01,BECKY,1,60,3,4.8
159,04/10/2018,Women's hair cut,CARB01,BECKY,1,60,3,4.8
1590,07/20/2018,Women's hair cut,SKUD01,BECKY,1,80,4,6.4
1591,07/19/2018,Blowdry,BROS01,BECKY,1,50,2.5,4
1591,07/19/2018,miscellaneous,BROS01,HOUSE,1,-50,-2.5,-4
1592,07/19/2018,Women's hair cut,COHH01,KELLY,1,55,2.75,4.4
1594,07/19/2018,Women's hair cut,KEIS01,BECKY,1,80,4,6.4
1595,07/19/2018,Women's hair cut,JASA01,JJ,1,102,5.1,8.16
1596,07/19/2018,Men's hair cut,STEM02,JJ,1,60,3,4.8
1597,07/19/2018,Men's hair cut,LIMB01,BECKY,1,50,2.5,4
1598,07/19/2018,Women's hair cut,SINJ01,JJ,1,102,5.1,8.16
1599,07/19/2018,Women's hair cut,WIL*01,JJ,1,102,5.1,8.16
1599,07/19/2018,Color touch up,WIL*01,JOANNE,1,70,3.5,5.6
16,03/16/2018,Men's hair cut,SLEA01,JJ,1,40,2,3.2
160,04/11/2018,Women's hair cut,GARJ01,JJ,1,82,4.1,6.56
1604,07/19/2018,Blowdry,COLG01,BECKY,1,50,2.5,4
1606,07/19/2018,Women's hair cut,HEIM01,BECKY,1,80,4,6.4
1607,07/19/2018,Women's hair cut,HOLL01,JJ,1,102,5.1,8.16
1608,07/19/2018,Women's hair cut,ESKR01,JJ,1,102,5.1,8.16
1610,07/19/2018,Women's hair cut,HERD01,KELLY,1,60,3,4.8
1611,07/20/2018,Women's hair cut,MCGD01,JJ,1,82,4.1,6.56
1612,07/20/2018,Blowdry,LIND01,BECKY,1,50,2.5,4
1612,07/20/2018,miscellaneous,LIND01,HOUSE,1,-50,-2.5,-4
1612,07/20/2018,Color mini touch up,LIND01,JOANNE,1,50,2.5,4
1613,07/20/2018,Women's hair cut,FAIL01,KELLY,1,55,2.75,4.4
1614,07/20/2018,Women's hair cut,TOMA01,KELLY,1,55,2.75,4.4
1615,07/20/2018,Women's hair cut,MOOE01,KELLY,1,45,2.25,3.6
1616,07/20/2018,Highlights partial,MURS02,JOANNE,1,140,7,11.2
1617,07/20/2018,Men's hair cut,KLEA01,BECKY,1,50,2.5,4
1617,07/20/2018,KM Night Rider 100g,KLEA01,BECKY,1,28.8,1.44,2.304
1619,07/20/2018,Women's hair cut,CRIV01,JJ,1,102,5.1,8.16
1619,07/20/2018,Blowdry,CRIV01,JJ,1,52,2.6,4.16
162,04/11/2018,Blowdry,VAUD01,JJ,1,32,1.6,2.56
1620,07/20/2018,Women's hair cut,KOOM01,JJ,1,102,5.1,8.16
1621,07/20/2018,Women's hair cut,THOW01,JJ,1,102,5.1,8.16
1622,07/20/2018,Accent lights and color,ROBT01,JOANNE,1,125,6.25,10
1622,07/20/2018,Blowdry,ROBT01,KELLY,1,55,2.75,4.4
1623,07/20/2018,Blowdry,POLB01,BECKY,1,50,2.5,4
1625,07/20/2018,Highlights half head and color,DIRK01,KELLY,1,120,6,9.6
1625,07/20/2018,Women's hair cut,DIRK01,KELLY,1,55,2.75,4.4
1625,07/20/2018,Color toner,DIRK01,KELLY,1,30,1.5,2.4
1626,07/20/2018,Men's hair cut,POUG01,BECKY,1,50,2.5,4
1627,07/20/2018,Color touch up,RUBH02,TANYA,1,25,1.25,2
1627,07/20/2018,Blowdry,RUBH02,TANYA,1,25,1.25,2
1628,07/20/2018,Women's hair cut,MOOH01,JJ,1,102,5.1,8.16
1629,07/20/2018,Men's hair cut,STEB01,BECKY,1,50,2.5,4
1630,07/20/2018,Highlights partial,SCHC01,JOANNE,1,140,7,11.2
1630,07/20/2018,Shu urban moisture masque200,SCHC01,JOANNE,1,59.4,2.97,4.752
1631,07/20/2018,Men's hair cut,MAXI01,KELLY,1,55,2.75,4.4
1632,07/20/2018,Women's hair cut,SENM01,BECKY,1,80,4,6.4
1633,07/20/2018,Color mini touch up,PENM01,JOANNE,1,50,2.5,4
1633,07/20/2018,Blowdry,PENM01,JJ,1,52,2.6,4.16
1633,07/20/2018,LP wild stylers scruff me 150m,PENM01,JJ,1,22.5,1.125,1.8
1634,07/20/2018,Women's hair cut,MARK01,BECKY,1,80,4,6.4
1635,07/20/2018,Women's hair cut,LYL01,JJ,1,102,5.1,8.16
1637,07/20/2018,Color touch up,RUTR01,JOANNE,1,70,3.5,5.6
1637,07/20/2018,Blowdry,RUTR01,JJ,1,0,0,0
1638,07/20/2018,KM Body builder 350m,WALK_IN,HOUSE,1,17.25,0.8625,1.38
1639,07/21/2018,Blowdry,WONM02,JJ,1,52,2.6,4.16
1639,07/21/2018,miscellaneous,WONM02,HOUSE,1,-52,-2.6,-4.16
1640,07/21/2018,Highlights half head,LEIG01,KELLY,1,120,6,9.6
1641,07/21/2018,Blowdry,LELS01,KELLY,1,35,1.75,2.8
1642,07/21/2018,Men's hair cut,MCGA03,KELLY,1,55,2.75,4.4
1643,07/21/2018,Women's hair cut,SCHC01,JJ,1,102,5.1,8.16
1644,07/21/2018,Men's hair cut,MARG01,JJ,1,60,3,4.8
1645,07/21/2018,Color touch up,RUGN01,TANYA,1,45,2.25,3.6
1645,07/21/2018,Blowdry,RUGN01,TANYA,1,15,0.75,1.2
1646,07/21/2018,Men's hair cut,SARA01,JJ,1,60,3,4.8
1647,07/21/2018,Women's hair cut,ALLM01,JJ,1,82,4.1,6.56
1649,07/21/2018,Men's hair cut,ROST01,JJ,1,60,3,4.8
1650,07/21/2018,Men's hair cut,HYSA01,JJ,1,60,3,4.8
1651,07/21/2018,Blowdry,?A01,KELLY,1,55,2.75,4.4
1652,07/21/2018,Consultation,LEIG01,KELLY,1,0,0,0
1653,07/24/2018,Women's hair cut,AGOE01,JJ,1,82,4.1,6.56
1654,07/24/2018,Accent lights and color,MACA01,JOANNE,1,130,6.5,10.4
1654,07/24/2018,Women's hair cut,MACA01,JJ,1,92,4.6,7.36
1655,07/24/2018,Women's hair cut,LEES01,JJ,1,82,4.1,6.56
1655,07/24/2018,Design me Puff me 1.9g,LEES01,JJ,2,35.1,1.755,2.808
1657,07/24/2018,Men's hair cut,MELE01,BECKY,1,50,2.5,4
1658,07/24/2018,Blowdry,KUKK01,BECKY,1,50,2.5,4
1658,07/24/2018,miscellaneous,KUKK01,HOUSE,1,-50,-2.5,-4
166,04/11/2018,Blow dry bundle 5+1,HOLL01,HOUSE,1,225,11.25,18
1660,07/24/2018,Women's hair cut,DAWP01,BECKY,1,80,4,6.4
1661,07/24/2018,Highlights partial,KUKH01,JOANNE,1,160,8,12.8
1661,07/24/2018,Women's hair cut,KUKH01,BECKY,1,80,4,6.4
1662,07/24/2018,Women's hair cut,CLAJ01,JJ,1,102,5.1,8.16
1663,07/24/2018,Color touch up,CLAM01,JOANNE,1,70,3.5,5.6
1665,07/24/2018,Men's hair cut,ABL*01,BECKY,1,30,1.5,2.4
1665,07/24/2018,Men's hair cut,ND01,BECKY,1,30,1.5,2.4
1666,07/24/2018,Men's hair cut,BORJ01,JJ,1,60,3,4.8
1667,07/24/2018,Men's hair cut,TRUA02,KELLY,1,35,1.75,2.8
1667,07/24/2018,Men's hair cut,TRUA01,JJ,1,40,2,3.2
1668,07/24/2018,Consultation,BISS01,BECKY,1,0,0,0
1669,07/24/2018,PO strength cure sh 250ml,WALK_IN,JJ,1,30.73,1.5365,2.4584
167,04/11/2018,Women's hair cut,RUTA01,JJ,1,92,4.6,7.36
167,04/11/2018,Accent lights and color,RUTA01,KELLY,1,80,4,6.4
1671,07/24/2018,Men's hair cut,DAS*01,KELLY,1,35,1.75,2.8
1672,07/24/2018,Men's hair cut,BROS02,BECKY,1,50,2.5,4
1674,07/24/2018,Blowdry,CARK01,KELLY,1,35,1.75,2.8
1675,07/24/2018,Men's hair cut,GIEC01,JJ,1,60,3,4.8
1676,07/25/2018,Color touch up,RUTA01,JOANNE,1,60,3,4.8
1676,07/25/2018,Women's hair cut,RUTA01,JJ,1,92,4.6,7.36
1677,07/25/2018,Women's hair cut,GARJ02,JJ,1,82,4.1,6.56
1679,07/25/2018,Men's hair cut,ATLB01,KELLY,1,35,1.75,2.8
168,04/11/2018,Women's hair cut,SPRK01,JJ,1,82,4.1,6.56
1681,07/25/2018,Men's hair cut,COLJ01,JJ,1,0,0,0
1683,07/25/2018,Women's hair cut,RADP01,KELLY,1,55,2.75,4.4
1684,07/25/2018,Women's hair cut,KRAS01,KELLY,1,55,2.75,4.4
1685,07/25/2018,Women's hair cut,NEEL01,JJ,1,102,5.1,8.16
1685,07/25/2018,Color touch up,NEEL01,JOANNE,1,70,3.5,5.6
1686,07/25/2018,Blowdry,DOWR01,TANYA,1,35,1.75,2.8
1687,07/25/2018,Color touch up,BENC01,JOANNE,1,70,3.5,5.6
1688,07/25/2018,Blowdry,LAIA01,KELLY,1,55,2.75,4.4
1689,07/25/2018,Women's hair cut,GAGC01,JJ,1,102,5.1,8.16
169,04/11/2018,Men's hair cut,TRAJ01,JJ,1,40,2,3.2
1690,07/25/2018,Blowdry,MOOJ01,KELLY,1,55,2.75,4.4
1691,07/25/2018,Color touch up,GA01,TANYA,1,45,2.25,3.6
1691,07/25/2018,Blowdry,GA01,TANYA,1,15,0.75,1.2
1692,07/25/2018,Men's hair cut,MCLI01,JJ,1,60,3,4.8
1693,07/25/2018,Consultation,WOOJ01,JJ,1,0,0,0
1693,07/25/2018,Consultation,WOOJ01,JOANNE,1,0,0,0
1694,07/26/2018,Women's hair cut,GOOA02,BECKY,1,60,3,4.8
1695,07/26/2018,Men's hair cut,SCHJ02,JJ,1,20,1,1.6
1696,07/26/2018,Blowdry,SIRM01,BECKY,1,50,2.5,4
1696,07/26/2018,miscellaneous,SIRM01,HOUSE,1,-50,-2.5,-4
1697,07/26/2018,Blowdry,HILJ01,BECKY,1,50,2.5,4
1697,07/26/2018,miscellaneous,HILJ01,HOUSE,1,-50,-2.5,-4
1698,07/26/2018,Men's hair cut,BRAN01,BECKY,1,50,2.5,4
1699,07/26/2018,Men's hair cut,LYNG01,JJ,1,60,3,4.8
17,03/16/2018,Men's hair cut,STEH01,JJ,1,40,2,3.2
170,04/11/2018,Women's hair cut,BROA01,SINEAD,1,70,3.5,5.6
1701,07/26/2018,Blowdry,COLG01,JJ,1,52,2.6,4.16
1702,07/26/2018,Men's hair cut,MACR01,JJ,1,40,2,3.2
1702,07/26/2018,Children (under 12),MACT02,JJ,1,32,1.6,2.56
1707,07/26/2018,Men's hair cut,SMIL01,JJ,1,40,2,3.2
1708,07/26/2018,Women's hair cut,SMIC01,BECKY,1,80,4,6.4
1709,07/26/2018,Shu ultimae remedy masque200,WALK_IN,JJ,1,59.4,2.97,4.752
171,04/11/2018,Women's hair cut,KIMF01,JJ,1,82,4.1,6.56
1711,07/26/2018,Blowdry,WEEJ01,JJ,1,32,1.6,2.56
1712,07/26/2018,Women's hair cut,SKUT01,BECKY,1,80,4,6.4
1713,07/26/2018,Men's hair cut,THOD01,JJ,1,60,3,4.8
1714,07/26/2018,Women's hair cut,SCOL01,BECKY,1,80,4,6.4
1715,07/26/2018,Men's hair cut,MAKM01,BECKY,1,50,2.5,4
1716,07/26/2018,Men's hair cut,VERD01,KELLY,1,55,2.75,4.4
1717,07/26/2018,Color correction,TASR01,JOANNE,1,205,10.25,16.4
1717,07/26/2018,Smart Bond,TASR01,JOANNE,1,25,1.25,2
1718,07/26/2018,Men's hair cut,JONC01,BECKY,1,50,2.5,4
1719,07/26/2018,Blowdry,MILJ01,JJ,1,32,1.6,2.56
172,04/11/2018,Women's hair cut,GREN01,SINEAD,1,70,3.5,5.6
1720,07/26/2018,Women's hair cut,CAYK01,KELLY,1,75,3.75,6
1720,07/26/2018,Treatments 1,CAYK01,TANYA,1,20,1,1.6
1720,07/26/2018,Color full color,CAYK01,JOANNE,1,85,4.25,6.8
1721,07/27/2018,Women's hair cut,GRIF01,JJ,1,92,4.6,7.36
1721,07/27/2018,Color touch up,GRIF01,JOANNE,1,60,3,4.8
1722,07/27/2018,Blowdry,SKUD01,BECKY,1,50,2.5,4
1722,07/27/2018,miscellaneous,SKUD01,HOUSE,1,-50,-2.5,-4
1723,07/27/2018,Men's hair cut,JAMM01,BECKY,1,30,1.5,2.4
1725,07/27/2018,Women's hair cut,THIA01,KELLY,1,55,2.75,4.4
1727,07/27/2018,accent lights,LEAS01,JOANNE,1,125,6.25,10
1728,07/27/2018,Women's hair cut,CHMY01,BECKY,1,80,4,6.4
1729,07/27/2018,Men's hair cut,DUFD01,JJ,1,60,3,4.8
1730,07/27/2018,Blowdry,JONE01,KELLY,1,35,1.75,2.8
1730,07/27/2018,Balayage,JONE01,KELLY,1,170,8.5,13.6
1730,07/27/2018,Treatments 1,JONE01,KELLY,2,50,2.5,4
1730,07/27/2018,Color toner,JONE01,KELLY,1,45,2.25,3.6
1731,07/27/2018,Men's hair cut,MERM01,BECKY,1,50,2.5,4
1732,07/27/2018,Men's hair cut,SCHJ01,JJ,1,60,3,4.8
1732,07/27/2018,Men's camo color,SCHJ01,JJ,1,45,2.25,3.6
1733,07/27/2018,Women's hair cut,LOSC01,KELLY,1,55,2.75,4.4
1734,07/27/2018,Women's hair cut,LYOH01,BECKY,1,80,4,6.4
1735,07/27/2018,Women's hair cut,MARR01,JJ,1,102,5.1,8.16
1735,07/27/2018,AG Cloud 107ml,MARR01,JJ,1,23.4,1.17,1.872
1735,07/27/2018,Elchim diffuser,MARR01,JJ,1,40,2,3.2
1736,07/27/2018,Men's hair cut,STEL02,BECKY,1,50,2.5,4
1737,07/27/2018,Blowdry,KENJ01,KELLY,1,35,1.75,2.8
1738,07/27/2018,Highlights partial,LINM01,JOANNE,1,160,8,12.8
1738,07/27/2018,Women's hair cut,LINM01,JJ,1,102,5.1,8.16
1739,07/27/2018,Men's hair cut,PN01,KELLY,1,55,2.75,4.4
174,04/11/2018,Men's hair cut,POTR01,JJ,1,60,3,4.8
